,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage/LotArea,GrLivArea/LotArea,YearBuiltSubtracted,YearRemodAddSubtracted,YrSoldSubtracted,CombinedBaths,LotAreaSquared,OverallQualSquared,OverallCondSquared,FullBathSquared,HalfBathSquared,CombinedBathsSquared,TotRmsAbvGrdSquared,LotFrontage/LotAreaSquared,GrLivArea/LotAreaSquared,YearBuiltSubtractedSquared,YearRemodAddSubtractedSquared,YrSoldSubtractedSquared,LotFrontageLogged,LotAreaLogged,OverallQualLogged,OverallCondLogged,YearBuiltLogged,YearRemodAddLogged,1stFlrSFLogged,GrLivAreaLogged,TotRmsAbvGrdLogged,MoSoldLogged,YrSoldLogged,LotFrontage/LotAreaLogged,GrLivArea/LotAreaLogged,YearBuiltSubtractedLogged,YearRemodAddSubtractedLogged,YrSoldSubtractedLogged,LotAreaSquaredLogged,OverallQualSquaredLogged,OverallCondSquaredLogged,TotRmsAbvGrdSquaredLogged,LotFrontage/LotAreaSquaredLogged,GrLivArea/LotAreaSquaredLogged,YearBuiltSubtractedSquaredLogged,YearRemodAddSubtractedSquaredLogged,YrSoldSubtractedSquaredLogged
10,11,20,RL,70.0,11200,Pave,No Value,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906,Unf,0,134,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,No Value,Detchd,1965.0,Unf,1,384,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,No Value,0,2,2008,WD,Normal,129500,0.00625,0.09285714285714286,0.018518518518518517,0.018518518518518517,0.09090909090909091,1.0,125440000,25,25,1,0,1.0,25,3.906250000000001e-05,0.008622448979591838,0.0003429355281207133,0.0003429355281207133,0.008264462809917356,1.845098040014257,4.049218022670182,0.6989700043360189,0.6989700043360189,3.2933625547114453,3.2933625547114453,3.0170333392987803,3.0170333392987803,0.6989700043360189,0.3010299956639812,3.3027637084729817,-2.2041199826559246,-1.0321846833714012,-1.7323937598229686,-1.7323937598229686,-1.041392685158225,8.098436045340364,1.3979400086720377,1.3979400086720377,1.3979400086720377,-4.408239965311849,-2.0643693667428025,-3.4647875196459372,-3.4647875196459372,-2.0827853703164503
11,12,60,RL,85.0,11924,Pave,No Value,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,WdShing,Wd Shng,Stone,286.0,Ex,TA,PConc,Ex,TA,No,GLQ,998,Unf,0,177,1175,GasA,Ex,Y,SBrkr,1182,1142,0,2324,1,0,3,0,4,1,Ex,11,Typ,2,Gd,BuiltIn,2005.0,Fin,3,736,TA,TA,Y,147,21,0,0,0,0,No Value,No Value,No Value,0,7,2006,New,Partial,345000,0.007128480375712848,0.1949010399194901,0.07142857142857142,0.07692307692307693,0.07692307692307693,3.0,142181776,81,25,9,0,9.0,121,5.0815232466923194e-05,0.037986415361698674,0.00510204081632653,0.00591715976331361,0.00591715976331361,1.9294189257142926,4.076421967360593,0.9542425094393249,0.6989700043360189,3.302114376956201,3.302330928684399,3.0726174765452368,3.366236123718293,1.0413926851582251,0.8450980400142568,3.302330928684399,-2.1470030416463004,-0.7101858436423001,-1.146128035678238,-1.1139433523068367,-1.1139433523068367,8.152843934721187,1.9084850188786497,1.3979400086720377,2.0827853703164503,-4.294006083292601,-1.4203716872846002,-2.292256071356476,-2.2278867046136734,-2.2278867046136734
12,13,20,RL,71.0,12968,Pave,No Value,IR2,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,737,Unf,0,175,912,GasA,TA,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,TA,4,Typ,0,No Value,Detchd,1962.0,Unf,1,352,TA,TA,Y,140,0,0,0,176,0,No Value,No Value,No Value,0,9,2008,WD,Normal,144000,0.005475015422578655,0.0703269586674892,0.017543859649122806,0.017543859649122806,0.09090909090909091,1.0,168169024,25,36,1,0,1.0,16,2.9975793877474128e-05,0.004945881115418734,0.0003077870113881194,0.0003077870113881194,0.008264462809917356,1.8512583487190752,4.112873001840459,0.6989700043360189,0.7781512503836436,3.29269900304393,3.29269900304393,2.959994838328416,2.959994838328416,0.6020599913279624,0.9542425094393249,3.3027637084729817,-2.2616146531213834,-1.1528781635120424,-1.7558748556724915,-1.7558748556724915,-1.041392685158225,8.225746003680918,1.3979400086720377,1.5563025007672873,1.2041199826559248,-4.523229306242767,-2.305756327024085,-3.511749711344983,-3.511749711344983,-2.0827853703164503
13,14,20,RL,91.0,10652,Pave,No Value,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1494,1494,GasA,Ex,Y,SBrkr,1494,0,0,1494,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,840,TA,TA,Y,160,33,0,0,0,0,No Value,No Value,No Value,0,8,2007,New,Partial,279500,0.008542996620352985,0.14025535110777318,0.07692307692307693,0.08333333333333333,0.08333333333333333,2.0,113465104,49,25,4,0,4.0,49,7.298279125536253e-05,0.01967156351436473,0.00591715976331361,0.006944444444444444,0.006944444444444444,1.9590413923210936,4.0274311577669035,0.8450980400142568,0.6989700043360189,3.302330928684399,3.3025473724874854,3.1743505974793798,3.1743505974793798,0.8450980400142568,0.9030899869919435,3.3025473724874854,-2.06838976544581,-0.8530805602875237,-1.1139433523068367,-1.0791812460476249,-1.0791812460476249,8.054862315533807,1.6901960800285136,1.3979400086720377,1.6901960800285136,-4.13677953089162,-1.7061611205750473,-2.2278867046136734,-2.1583624920952498,-2.1583624920952498
14,15,20,RL,73.0,10920,Pave,No Value,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,TA,TA,No,BLQ,733,Unf,0,520,1253,GasA,TA,Y,SBrkr,1253,0,0,1253,1,0,1,1,2,1,TA,5,Typ,1,Fa,Attchd,1960.0,RFn,1,352,TA,TA,Y,0,213,176,0,0,0,No Value,GdWo,No Value,0,5,2008,WD,Normal,157000,0.006684981684981685,0.11474358974358974,0.01694915254237288,0.01694915254237288,0.09090909090909091,1.5,119246400,36,25,1,1,2.25,25,4.468898012854056e-05,0.013166091387245232,0.0002872737719046251,0.0002872737719046251,0.008264462809917356,1.863322860120456,4.038222638368718,0.7781512503836436,0.6989700043360189,3.292256071356476,3.292256071356476,3.09795107099415,3.09795107099415,0.6989700043360189,0.6989700043360189,3.3027637084729817,-2.1748997782482626,-0.9402715673745684,-1.7708520116421442,-1.7708520116421442,-1.041392685158225,8.076445276737436,1.5563025007672873,1.3979400086720377,1.3979400086720377,-4.349799556496525,-1.8805431347491368,-3.5417040232842885,-3.5417040232842885,-2.0827853703164503
15,16,45,RM,51.0,6120,Pave,No Value,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,832,832,GasA,Ex,Y,FuseA,854,0,0,854,0,0,1,0,2,1,TA,5,Typ,0,No Value,Detchd,1991.0,Unf,2,576,TA,TA,Y,48,112,0,0,0,0,No Value,GdPrv,No Value,0,7,2007,WD,Normal,132000,0.008333333333333333,0.13954248366013072,0.011111111111111112,0.05555555555555555,0.08333333333333333,1.0,37454400,49,64,1,0,1.0,25,6.944444444444444e-05,0.01947210474603785,0.0001234567901234568,0.0030864197530864196,0.006944444444444444,1.7075701760979363,3.7867514221455614,0.8450980400142568,0.9030899869919435,3.2853322276438846,3.3012470886362113,2.931457870689005,2.931457870689005,0.6989700043360189,0.8450980400142568,3.3025473724874854,-2.0791812460476247,-0.8552935514565562,-1.9542425094393248,-1.255272505103306,-1.0791812460476249,7.573502844291123,1.6901960800285136,1.806179973983887,1.3979400086720377,-4.158362492095249,-1.7105871029131123,-3.9084850188786495,-2.510545010206612,-2.1583624920952498
16,17,20,RL,73.0,11241,Pave,No Value,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,ALQ,578,Unf,0,426,1004,GasA,Ex,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1970.0,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,Shed,700,3,2010,WD,Normal,149000,0.00649408415621386,0.08931589716217418,0.02040816326530612,0.02040816326530612,0.1111111111111111,1.0,126360081,36,49,1,0,1.0,25,4.217312902798788e-05,0.007977329485884074,0.00041649312786339016,0.00041649312786339016,0.012345679012345678,1.863322860120456,4.05080494781346,0.7781512503836436,0.8450980400142568,3.294466226161593,3.294466226161593,3.0017337128090005,3.0017337128090005,0.6989700043360189,0.47712125471966244,3.303196057420489,-2.1874820876930046,-1.0490712350044598,-1.6901960800285136,-1.6901960800285136,-0.9542425094393249,8.10160989562692,1.5563025007672873,1.6901960800285136,1.3979400086720377,-4.374964175386009,-2.0981424700089195,-3.3803921600570273,-3.3803921600570273,-1.9084850188786497
17,18,90,RL,72.0,10791,Pave,No Value,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,No Value,No Value,No Value,No Value,0,No Value,0,0,0,GasA,TA,Y,SBrkr,1296,0,0,1296,0,0,2,0,2,2,TA,6,Typ,0,No Value,CarPort,1967.0,Unf,2,516,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,Shed,500,10,2006,WD,Normal,90000,0.006672226855713094,0.12010008340283569,0.019230769230769232,0.019230769230769232,0.07692307692307693,2.0,116445681,16,25,4,0,4.0,36,4.4518611214099044e-05,0.014424030033368089,0.00036982248520710064,0.00036982248520710064,0.00591715976331361,1.8573324964312685,4.0330616925381735,0.6020599913279624,0.6989700043360189,3.2938043599193367,3.2938043599193367,3.1126050015345745,3.1126050015345745,0.7781512503836436,1.0,3.302330928684399,-2.175729196106905,-0.9204566910035991,-1.7160033436347992,-1.7160033436347992,-1.1139433523068367,8.066123385076347,1.2041199826559248,1.3979400086720377,1.5563025007672873,-4.35145839221381,-1.8409133820071981,-3.4320066872695985,-3.4320066872695985,-2.2278867046136734
18,19,20,RL,66.0,13695,Pave,No Value,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,646,Unf,0,468,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1,0,1,1,3,1,Gd,6,Typ,0,No Value,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,102,0,0,0,0,No Value,No Value,No Value,0,6,2008,WD,Normal,159000,0.004819277108433735,0.08134355604235122,0.06666666666666667,0.06666666666666667,0.09090909090909091,1.5,187553025,25,25,1,1,2.25,36,2.3225431847873425e-05,0.0066167741096151336,0.0044444444444444444,0.0044444444444444444,0.008264462809917356,1.8195439355418688,4.1365620365899805,0.6989700043360189,0.6989700043360189,3.301897717195208,3.301897717195208,3.04688519083771,3.04688519083771,0.7781512503836436,0.7781512503836436,3.3027637084729817,-2.3170181010481117,-1.08967684575227,-1.1760912590556813,-1.1760912590556813,-1.041392685158225,8.273124073179961,1.3979400086720377,1.3979400086720377,1.5563025007672873,-4.634036202096223,-2.17935369150454,-2.3521825181113627,-2.3521825181113627,-2.0827853703164503
19,20,20,RL,70.0,7560,Pave,No Value,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1965,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,504,Unf,0,525,1029,GasA,TA,Y,SBrkr,1339,0,0,1339,0,0,1,0,3,1,TA,6,Min1,0,No Value,Attchd,1958.0,Unf,1,294,TA,TA,Y,0,0,0,0,0,0,No Value,MnPrv,No Value,0,5,2009,COD,Abnorml,139000,0.009259259259259259,0.17711640211640212,0.01639344262295082,0.018518518518518517,0.1,1.0,57153600,25,36,1,0,1.0,36,8.573388203017832e-05,0.031370219898659055,0.0002687449610319807,0.0003429355281207133,0.010000000000000002,1.845098040014257,3.8785217955012063,0.6989700043360189,0.7781512503836436,3.291812687467119,3.2933625547114453,3.126780577012009,3.126780577012009,0.7781512503836436,0.6989700043360189,3.3029799367482493,-2.03342375548695,-0.7517412184891975,-1.785329835010767,-1.7323937598229686,-1.0,7.757043591002413,1.3979400086720377,1.5563025007672873,1.5563025007672873,-4.0668475109739,-1.503482436978395,-3.570659670021534,-3.4647875196459372,-2.0
20,21,60,RL,101.0,14215,Pave,No Value,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1158,1158,GasA,Ex,Y,SBrkr,1158,1218,0,2376,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3,853,TA,TA,Y,240,154,0,0,0,0,No Value,No Value,No Value,0,11,2006,New,Partial,325300,0.00710517059444249,0.1671473795286669,0.07142857142857142,0.07692307692307693,0.07692307692307693,3.5,202066225,64,25,9,1,12.25,81,5.048344917613025e-05,0.027938246483300216,0.00510204081632653,0.00591715976331361,0.00591715976331361,2.0043213737826426,4.152746864026461,0.9030899869919435,0.6989700043360189,3.302114376956201,3.302330928684399,3.0637085593914173,3.375846436309156,0.9542425094393249,1.0413926851582251,3.302330928684399,-2.1484254902438185,-0.776900427717305,-1.146128035678238,-1.1139433523068367,-1.1139433523068367,8.305493728052921,1.806179973983887,1.3979400086720377,1.9084850188786497,-4.296850980487637,-1.55380085543461,-2.292256071356476,-2.2278867046136734,-2.2278867046136734
21,22,45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,637,637,GasA,Ex,Y,FuseF,1108,0,0,1108,0,0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,Unf,1,280,TA,TA,N,0,0,205,0,0,0,No Value,GdPrv,No Value,0,6,2007,WD,Normal,139400,0.0076520338300443014,0.14874479795945764,0.011235955056179775,0.014492753623188406,0.08333333333333333,1.0,55487601,49,49,1,0,1.0,36,5.855362173614246e-05,0.022125014919999873,0.00012624668602449185,0.00021003990758244068,0.006944444444444444,1.7558748556724915,3.8720979742742268,0.8450980400142568,0.8450980400142568,3.285557309007774,3.290034611362518,3.044539760392411,3.044539760392411,0.7781512503836436,0.7781512503836436,3.3025473724874854,-2.1162231186017353,-0.8275582138818158,-1.9493900066449128,-1.8388490907372552,-1.0791812460476249,7.7441959485484535,1.6901960800285136,1.6901960800285136,1.5563025007672873,-4.232446237203471,-1.6551164277636317,-3.8987800132898256,-3.6776981814745104,-2.1583624920952498
22,23,20,RL,75.0,9742,Pave,No Value,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1777,1777,GasA,Ex,Y,SBrkr,1795,0,0,1795,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,534,TA,TA,Y,171,159,0,0,0,0,No Value,No Value,No Value,0,9,2008,WD,Normal,230000,0.0076986245124204475,0.18425374666392938,0.058823529411764705,0.058823529411764705,0.09090909090909091,2.0,94906564,64,25,4,0,4.0,49,5.9268819383240975e-05,0.03394944315969547,0.0034602076124567475,0.0034602076124567475,0.008264462809917356,1.8750612633917,3.988648125235751,0.9030899869919435,0.6989700043360189,3.3014640731433,3.3014640731433,3.254064452914338,3.254064452914338,0.8450980400142568,0.9542425094393249,3.3027637084729817,-2.113586861844051,-0.7345836723214132,-1.2304489213782739,-1.2304489213782739,-1.041392685158225,7.977296250471502,1.806179973983887,1.3979400086720377,1.6901960800285136,-4.227173723688102,-1.4691673446428264,-2.4608978427565478,-2.4608978427565478,-2.0827853703164503
23,24,120,RM,44.0,4224,Pave,No Value,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840,Unf,0,200,1040,GasA,TA,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Unf,2,572,TA,TA,Y,100,110,0,0,0,0,No Value,No Value,No Value,0,6,2007,WD,Normal,129900,0.010416666666666666,0.2509469696969697,0.023255813953488372,0.023255813953488372,0.08333333333333333,1.0,17842176,25,49,1,0,1.0,36,0.00010850694444444444,0.06297438160009185,0.0005408328826392644,0.0005408328826392644,0.006944444444444444,1.6434526764861874,3.625723909525756,0.6989700043360189,0.8450980400142568,3.295786940251609,3.295786940251609,3.0253058652647704,3.0253058652647704,0.7781512503836436,0.7781512503836436,3.3025473724874854,-1.9822712330395684,-0.6004180442609856,-1.6334684555795866,-1.6334684555795866,-1.0791812460476249,7.251447819051512,1.3979400086720377,1.6901960800285136,1.5563025007672873,-3.964542466079137,-1.200836088521971,-3.2669369111591733,-3.2669369111591733,-2.1583624920952498
24,25,20,RL,71.0,8246,Pave,No Value,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,188,ALQ,668,204,1060,GasA,Ex,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,Gd,6,Typ,1,TA,Attchd,1968.0,Unf,1,270,TA,TA,Y,406,90,0,0,0,0,No Value,MnPrv,No Value,0,5,2010,WD,Normal,154000,0.008610235265583313,0.12854717438758187,0.0196078431372549,0.05555555555555555,0.1111111111111111,1.0,67996516,25,64,1,0,1.0,36,7.413615132869454e-05,0.016524376043031384,0.00038446751249519417,0.0030864197530864196,0.012345679012345678,1.8512583487190752,3.9162433304653397,0.6989700043360189,0.9030899869919435,3.2940250940953226,3.3012470886362113,3.0253058652647704,3.0253058652647704,0.7781512503836436,0.6989700043360189,3.303196057420489,-2.064984981746264,-0.8909374652005694,-1.7075701760979363,-1.255272505103306,-0.9542425094393249,7.832486660930679,1.3979400086720377,1.806179973983887,1.5563025007672873,-4.129969963492528,-1.7818749304011388,-3.4151403521958725,-2.510545010206612,-1.9084850188786497
25,26,20,RL,110.0,14230,Pave,No Value,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1566,1566,GasA,Ex,Y,SBrkr,1600,0,0,1600,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,890,TA,TA,Y,0,56,0,0,0,0,No Value,No Value,No Value,0,7,2009,WD,Normal,256300,0.007730147575544624,0.11243851018973998,0.08333333333333333,0.08333333333333333,0.1,2.0,202492900,64,25,4,0,4.0,49,5.975518153969843e-05,0.01264241857368826,0.006944444444444444,0.006944444444444444,0.010000000000000002,2.041392685158225,4.153204900084284,0.9030899869919435,0.6989700043360189,3.3025473724874854,3.3025473724874854,3.2041199826559246,3.2041199826559246,0.8450980400142568,0.8450980400142568,3.3029799367482493,-2.111812214926059,-0.9490849174283595,-1.0791812460476249,-1.0791812460476249,-1.0,8.306409800168568,1.806179973983887,1.3979400086720377,1.6901960800285136,-4.223624429852118,-1.898169834856719,-2.1583624920952498,-2.1583624920952498,-2.0
26,27,20,RL,60.0,7200,Pave,No Value,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234,Rec,486,180,900,GasA,TA,Y,SBrkr,900,0,0,900,0,1,1,0,3,1,Gd,5,Typ,0,No Value,Detchd,2005.0,Unf,2,576,TA,TA,Y,222,32,0,0,0,0,No Value,No Value,No Value,0,5,2010,WD,Normal,134800,0.008333333333333333,0.125,0.014705882352941176,0.05263157894736842,0.1111111111111111,1.0,51840000,25,49,1,0,1.0,25,6.944444444444444e-05,0.015625,0.00021626297577854672,0.0027700831024930744,0.012345679012345678,1.7781512503836436,3.8573324964312685,0.6989700043360189,0.8450980400142568,3.2902572693945182,3.3010299956639813,2.9542425094393248,2.9542425094393248,0.6989700043360189,0.6989700043360189,3.303196057420489,-2.0791812460476247,-0.9030899869919435,-1.8325089127062364,-1.278753600952829,-0.9542425094393249,7.714664992862537,1.3979400086720377,1.6901960800285136,1.3979400086720377,-4.158362492095249,-1.806179973983887,-3.665017825412473,-2.557507201905658,-1.9084850188786497
27,28,20,RL,98.0,11478,Pave,No Value,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,0,486,1704,GasA,Ex,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3,772,TA,TA,Y,0,50,0,0,0,0,No Value,No Value,No Value,0,5,2010,WD,Normal,306000,0.008538072834988674,0.14845791949817042,0.08333333333333333,0.09090909090909091,0.1111111111111111,2.0,131744484,64,25,4,0,4.0,49,7.289868773557154e-05,0.02203975386172525,0.006944444444444444,0.008264462809917356,0.012345679012345678,1.9912260756924949,4.05986622041094,0.9030899869919435,0.6989700043360189,3.3025473724874854,3.3027637084729817,3.2314695904306814,3.2314695904306814,0.8450980400142568,0.6989700043360189,3.303196057420489,-2.0686401447184446,-0.8283966299802582,-1.0791812460476249,-1.041392685158225,-0.9542425094393249,8.11973244082188,1.806179973983887,1.3979400086720377,1.6901960800285136,-4.137280289436889,-1.6567932599605164,-2.1583624920952498,-2.0827853703164503,-1.9084850188786497
28,29,20,RL,47.0,16321,Pave,No Value,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,GasA,TA,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1,319,TA,TA,Y,288,258,0,0,0,0,No Value,No Value,No Value,0,12,2006,WD,Normal,207500,0.0028797255070155017,0.09803320874946388,0.016129032258064516,0.045454545454545456,0.07692307692307693,1.0,266375041,25,36,1,0,1.0,36,8.292818995755689e-06,0.009610510017715962,0.0002601456815816857,0.002066115702479339,0.00591715976331361,1.6720978579357175,4.212746764784071,0.6989700043360189,0.7781512503836436,3.2915908256580013,3.3003780648707024,3.2041199826559246,3.2041199826559246,0.7781512503836436,1.0791812460476249,3.302330928684399,-2.5406489068483538,-1.0086267821281465,-1.792391689498254,-1.3424226808222062,-1.1139433523068367,8.425493529568142,1.3979400086720377,1.5563025007672873,1.5563025007672873,-5.0812978136967075,-2.017253564256293,-3.584783378996508,-2.6848453616444123,-2.2278867046136734
29,30,30,RM,60.0,6324,Pave,No Value,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,Fa,N,SBrkr,520,0,0,520,0,0,1,0,1,1,Fa,4,Typ,0,No Value,Detchd,1920.0,Unf,1,240,Fa,TA,Y,49,0,87,0,0,0,No Value,No Value,No Value,0,5,2008,WD,Normal,68500,0.009487666034155597,0.08222643896268185,0.010869565217391304,0.014492753623188406,0.09090909090909091,1.0,39992976,16,36,1,0,1.0,16,9.00158067756698e-05,0.006761187264483643,0.00011814744801512286,0.00021003990758244068,0.008264462809917356,1.7781512503836436,3.8009918612601714,0.6020599913279624,0.7781512503836436,3.284881714655453,3.290034611362518,2.716003343634799,2.716003343634799,0.6020599913279624,0.6989700043360189,3.3027637084729817,-2.022840610876528,-1.0849885176253722,-1.9637878273455553,-1.8388490907372552,-1.041392685158225,7.601983722520343,1.2041199826559248,1.5563025007672873,1.2041199826559248,-4.045681221753056,-2.1699770352507444,-3.9275756546911107,-3.6776981814745104,-2.0827853703164503
30,31,70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,649,649,GasA,TA,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,TA,6,Typ,0,No Value,Detchd,1920.0,Unf,1,250,TA,Fa,N,0,54,172,0,0,0,No Value,MnPrv,No Value,0,7,2008,WD,Normal,40000,0.0058823529411764705,0.15494117647058825,0.010101010101010102,0.014492753623188406,0.09090909090909091,1.0,72250000,16,16,1,0,1.0,36,3.460207612456747e-05,0.02400676816608997,0.0001020304050607081,0.00021003990758244068,0.008264462809917356,1.6989700043360187,3.929418925714293,0.6020599913279624,0.6020599913279624,3.2833012287035497,3.290034611362518,2.812244696800369,3.119585774961784,0.7781512503836436,0.8450980400142568,3.3027637084729817,-2.230448921378274,-0.8098331507525088,-1.99563519459755,-1.8388490907372552,-1.041392685158225,7.858837851428586,1.2041199826559248,1.2041199826559248,1.5563025007672873,-4.460897842756548,-1.6196663015050177,-3.9912703891951,-3.6776981814745104,-2.0827853703164503
